Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Italy,ITA,1987,3000.94873046875,18727.08203125,6416.76025390625
Italy,ITA,1988,2812.338134765625,19058.6796875,6960.03271484375
Italy,ITA,1989,2933.77099609375,19606.28515625,7527.41064453125
Italy,ITA,1990,2984.475341796875,19764.53125,7962.73876953125
Italy,ITA,1991,2832.88671875,19873.177734375,8453.28125
Italy,ITA,1992,2482.458984375,20130.9921875,8366.994140625
Italy,ITA,1993,2169.138427734375,19577.67578125,8529.64453125
Italy,ITA,1994,2289.712158203125,19507.962890625,8240.064453125
Italy,ITA,1995,2464.514404296875,20183.04296875,9082.8349609375
Italy,ITA,1996,2272.0927734375,19873.1796875,9388.49609375
Italy,ITA,1997,2311.82177734375,20124.171875,9776.1376953125
Italy,ITA,1998,2406.689208984375,20125.189453125,10555.4453125
Italy,ITA,1999,2407.1630859375,19989.640625,11490.48828125
Italy,ITA,2000,2567.905029296875,19838.76171875,11973.16796875
Italy,ITA,2001,2719.931640625,19386.380859375,11967.3662109375
Italy,ITA,2002,2792.431396484375,19349.0546875,11822.294921875
Italy,ITA,2003,2993.14306640625,19037.34765625,12947.748046875
Italy,ITA,2004,3330.767333984375,18506.458984375,13346.6669921875
Italy,ITA,2005,3286.3681640625,17835.365234375,14201.75390625
Italy,ITA,2006,3312.308837890625,17733.701171875,13846.11328125
Italy,ITA,2007,3231.578369140625,17119.123046875,13865.3759765625
Italy,ITA,2008,3117.690185546875,16065.47265625,13721.759765625
Italy,ITA,2009,2433.329345703125,14820.783203125,12573.6875
Italy,ITA,2010,2680.60498046875,14384.9619140625,13341.6923828125
Italy,ITA,2011,2991.655517578125,13909.9443359375,12454.6435546875
Italy,ITA,2012,3051.685546875,12896.1337890625,11916.7021484375
Italy,ITA,2013,2616.111083984375,11742.025390625,11092.5615234375
Italy,ITA,2014,2540.11572265625,11112.12109375,9761.953125
Italy,ITA,2015,2367.10205078125,11727.6630859375,10616.8740234375
Italy,ITA,2016,2105.602783203125,11618.1044921875,11134.58984375
Italy,ITA,2017,1844.3563232421875,11762.8388671875,11797.3349609375
Italy,ITA,2018,1691.765625,12046.1953125,11416.326171875
Italy,ITA,2019,1280.5003662109375,11710.171875,11691.248046875
Italy,ITA,2020,980.0040283203125,9683.6572265625,11184.76953125
Italy,ITA,2021,1057.7774658203125,10805.474609375,12010.20703125
Japan,JPN,1965,5754.59716796875,10297.6240234375,185.4957275390625
Japan,JPN,1966,6062.21484375,11597.4306640625,188.15750122070312
Japan,JPN,1967,6577.8583984375,14064.0380859375,192.2789306640625
Japan,JPN,1968,6682.611328125,16117.6513671875,206.56260681152344
Japan,JPN,1969,7043.5810546875,18831.009765625,225.37623596191406
Japan,JPN,1970,6693.130859375,21888.154296875,340.4340515136719
Japan,JPN,1971,5991.5751953125,23822.310546875,359.88720703125
Japan,JPN,1972,5770.923828125,25086.115234375,354.8640441894531
Japan,JPN,1973,6015.068359375,28404.185546875,486.8151550292969
Japan,JPN,1974,6290.11669921875,26983.654296875,656.3788452148438
Japan,JPN,1975,5811.259765625,25149.2578125,776.4520874023438
Japan,JPN,1976,5619.2392578125,25864.73046875,920.439453125
Japan,JPN,1977,5248.3505859375,26293.69921875,1112.840576171875
Japan,JPN,1978,4709.49365234375,26951.849609375,1547.68310546875
Japan,JPN,1979,4986.97216796875,27003.146484375,1820.7718505859375
Japan,JPN,1980,5746.7158203125,24079.833984375,2137.29345703125
Japan,JPN,1981,6393.09228515625,22586.892578125,2125.02734375
Japan,JPN,1982,6052.80517578125,20890.685546875,2160.301025390625
Japan,JPN,1983,5925.4033203125,20748.787109375,2308.96630859375
Japan,JPN,1984,6584.58056640625,21812.0078125,3085.924560546875
Japan,JPN,1985,6832.97216796875,20591.083984375,3286.7265625
Japan,JPN,1986,6473.60498046875,20690.3671875,3327.2470703125
Japan,JPN,1987,6576.00146484375,20695.578125,3396.735107421875
Japan,JPN,1988,7078.32861328125,22161.7421875,3587.74755859375
Japan,JPN,1989,7062.5068359375,22942.259765625,3712.438232421875
Japan,JPN,1990,7290.37353515625,23799.5078125,4041.2666015625
Japan,JPN,1991,7207.8955078125,23980.0703125,4258.5087890625
Japan,JPN,1992,7063.31689453125,24445.736328125,4413.1708984375
Japan,JPN,1993,7181.80029296875,23868.580078125,4430.4365234375
Japan,JPN,1994,7499.4228515625,25161.0625,4725.1083984375
Japan,JPN,1995,7754.138671875,26039.166015625,4797.0048828125
Japan,JPN,1996,7940.22314453125,26168.169921875,5107.00732421875
Japan,JPN,1997,8140.30810546875,25832.541015625,5290.67138671875
Japan,JPN,1998,7746.5322265625,24868.8359375,5440.94384765625
Japan,JPN,1999,8136.41064453125,25240.7890625,5705.18408203125
Japan,JPN,2000,8708.962890625,24845.15234375,5933.38623046875
Japan,JPN,2001,8903.927734375,24066.91796875,6086.13720703125
Japan,JPN,2002,9444.6708984375,23868.818359375,5946.06298828125
Japan,JPN,2003,9692.9189453125,24400.416015625,6520.32568359375
Japan,JPN,2004,9938.0732421875,23733.4453125,6287.16259765625
Japan,JPN,2005,10401.734375,23344.705078125,6446.697265625
Japan,JPN,2006,10217.3623046875,22491.49609375,6895.22216796875
Japan,JPN,2007,10719.5908203125,21782.9140625,7423.69482421875
Japan,JPN,2008,11006.658203125,20967.486328125,7709.70458984375
Japan,JPN,2009,9232.978515625,18789.650390625,7193.6435546875
Japan,JPN,2010,10523.6484375,18971.763671875,7774.61376953125
Japan,JPN,2011,9981.7900390625,18973.95703125,8717.98828125
Japan,JPN,2012,10544.7861328125,20266.763671875,9594.4287109375
Japan,JPN,2013,10984.2724609375,19393.978515625,9627.6865234375
Japan,JPN,2014,10811.814453125,18439.513671875,9733.4365234375
Japan,JPN,2015,10922.994140625,17723.59765625,9275.892578125
Japan,JPN,2016,10921.6484375,17232.8359375,9111.9658203125
Japan,JPN,2017,11105.357421875,17017.35546875,9175.21484375
Japan,JPN,2018,10900.7353515625,16506.76953125,9096.396484375
Japan,JPN,2019,10740.900390625,16033.06640625,8523.01953125
Japan,JPN,2020,10047.3388671875,14247.01171875,8232.955078125
Japan,JPN,2021,10572.3359375,14571.623046875,8220.6875
Kazakhstan,KAZ,1985,28310.34765625,15759.8798828125,5759.99560546875
Kazakhstan,KAZ,1986,29393.90625,14186.2138671875,6892.025390625
Kazakhstan,KAZ,1987,30185.75,13551.4462890625,7115.88623046875
Kazakhstan,KAZ,1988,31162.603515625,13467.330078125,7343.638671875
Kazakhstan,KAZ,1989,29522.96484375,13641.041015625,7528.2744140625
Kazakhstan,KAZ,1990,27484.7734375,15645.0927734375,7996.251953125
Kazakhstan,KAZ,1991,26847.01953125,15793.8251953125,8400.59375
Kazakhstan,KAZ,1992,27162.197265625,14818.8193359375,8676.265625
Kazakhstan,KAZ,1993,24851.5078125,11532.392578125,8379.775390625
Kazakhstan,KAZ,1994,24551.673828125,9131.2294921875,6149.30224609375
Kazakhstan,KAZ,1995,20057.025390625,9028.5966796875,7144.10302734375
Kazakhstan,KAZ,1996,18151.498046875,7734.63623046875,6053.220703125
Kazakhstan,KAZ,1997,15811.091796875,7896.126953125,4821.14453125
Kazakhstan,KAZ,1998,15790.1162109375,6656.1484375,4847.26318359375
Kazakhstan,KAZ,1999,14785.30078125,5550.96435546875,5550.13623046875
Kazakhstan,KAZ,2000,13902.55859375,6179.47509765625,3203.135009765625
Kazakhstan,KAZ,2001,17393.98046875,6181.75048828125,2745.23193359375
Kazakhstan,KAZ,2002,17544.57421875,6287.8134765625,2742.90869140625
Kazakhstan,KAZ,2003,19212.701171875,6803.42919921875,3101.563720703125
Kazakhstan,KAZ,2004,20278.80859375,7146.1904296875,3433.072998046875
Kazakhstan,KAZ,2005,20299.642578125,7255.3935546875,3933.656005859375
Kazakhstan,KAZ,2006,21192.1015625,8229.0625,4277.60693359375
Kazakhstan,KAZ,2007,23063.408203125,8835.3046875,5169.1162109375
Kazakhstan,KAZ,2008,24772.8828125,8742.57421875,5393.8330078125
Kazakhstan,KAZ,2009,22426.77734375,7026.46337890625,5044.80517578125
Kazakhstan,KAZ,2010,23889.31640625,7155.8154296875,5388.0390625
Kazakhstan,KAZ,2011,25629.0390625,9345.9970703125,5987.427734375
Kazakhstan,KAZ,2012,26282.103515625,9827.1943359375,6407.52099609375
Kazakhstan,KAZ,2013,25600.7109375,9847.9658203125,6567.92041015625
Kazakhstan,KAZ,2014,24893.16796875,9923.7451171875,7341.11572265625
Kazakhstan,KAZ,2015,22661.013671875,9146.3017578125,7342.439453125
Kazakhstan,KAZ,2016,22106.2109375,9421.4912109375,7533.84765625
Kazakhstan,KAZ,2017,23391.318359375,9475.0595703125,7820.00146484375
Kazakhstan,KAZ,2018,25849.40625,10049.197265625,9003.267578125
Kazakhstan,KAZ,2019,24882.83984375,10069.3359375,8929.3017578125
Kazakhstan,KAZ,2020,23101.494140625,8745.421875,9282.5556640625
Kazakhstan,KAZ,2021,22811.8359375,9227.2470703125,7971.353515625
Kuwait,KWT,1965,0,131262.40625,36568.4921875
Kuwait,KWT,1966,0,115204.5390625,43217.390625
Kuwait,KWT,1967,0,101587.1171875,44573.12109375
Kuwait,KWT,1968,0,90148.7734375,50118.41796875
Kuwait,KWT,1969,0,80598.8046875,51390.328125
Kuwait,KWT,1970,0,72612.6171875,25994.56640625
Kuwait,KWT,1971,0,66574.2421875,25027.576171875
Kuwait,KWT,1972,0,67297.3046875,27733.3046875
Kuwait,KWT,1973,0,59844.09765625,29224.66796875
Kuwait,KWT,1974,0,51526.265625,28951.21875
Kuwait,KWT,1975,0,37674.35546875,29865.1796875
Kuwait,KWT,1976,0,41985.34375,33805.27734375
Kuwait,KWT,1977,0,38242.71875,34695.24609375
Kuwait,KWT,1978,0,38857.11328125,36639.86328125
Kuwait,KWT,1979,0,41157.06640625,45818.6484375
Kuwait,KWT,1980,0,33645.2421875,28256.787109375
Kuwait,KWT,1981,0,44611.44140625,30915.6875
Kuwait,KWT,1982,0,47763.50390625,23157.1171875
Kuwait,KWT,1983,0,50540.421875,24307.615234375
Kuwait,KWT,1984,0,50970.0625,25162.36328125
Kuwait,KWT,1985,0,46479.6328125,22993.431640625
Kuwait,KWT,1986,0,45632.9765625,29708.53125
Kuwait,KWT,1987,0,42346.44921875,23420.302734375
Kuwait,KWT,1988,0,38830.20703125,31933.5546875
Kuwait,KWT,1989,0,37046.45703125,37041.546875
Kuwait,KWT,1990,0,24667.796875,18996.826171875
Kuwait,KWT,1991,0,20366.640625,2338.407470703125
Kuwait,KWT,1992,0,29692.806640625,13014.888671875
Kuwait,KWT,1993,0,27464.013671875,29047.611328125
Kuwait,KWT,1994,0,36292.0234375,34179.9921875
Kuwait,KWT,1995,0,38862,54885.4921875
Kuwait,KWT,1996,0,37281.125,54318.81640625
Kuwait,KWT,1997,0,39167.359375,51492.26171875
Kuwait,KWT,1998,0,55058.73046875,49240.0546875
Kuwait,KWT,1999,0,59298.33203125,42290.5390625
Kuwait,KWT,2000,0.14125746488571167,59039.40625,44593.89453125
Kuwait,KWT,2001,0.3592284917831421,58981.68359375,42909.3125
Kuwait,KWT,2002,1.5338284969329834,67422.5,38720.328125
Kuwait,KWT,2003,0.5037360191345215,81461.6484375,43948.3984375
Kuwait,KWT,2004,0.44813087582588196,90564.8359375,47057.52734375
Kuwait,KWT,2005,0,95693.53125,51471.32421875
Kuwait,KWT,2006,11.43334674835205,85609.734375,49668
Kuwait,KWT,2007,1.841478943824768,81862.4453125,42719.203125
Kuwait,KWT,2008,2.9388275146484375,81630.8671875,45425.27734375
Kuwait,KWT,2009,0,81857.0625,41991.98828125
Kuwait,KWT,2010,14.943482398986816,84617.03125,46711.4921875
Kuwait,KWT,2011,49.702693939208984,77280.6328125,50055.7265625
Kuwait,KWT,2012,225.7397003173828,72932.390625,52351.796875
Kuwait,KWT,2013,903.5684814453125,70517.125,50392.6953125
Kuwait,KWT,2014,686.2608642578125,69187.8671875,48418.9609375
Kuwait,KWT,2015,547.4208374023438,64753.171875,52984.59375
Kuwait,KWT,2016,654.2430419921875,59243.66015625,53451.2265625
Kuwait,KWT,2017,483.0914611816406,60358.00390625,51841.6796875
Kuwait,KWT,2018,531.725830078125,60915.73828125,51125.52734375
Kuwait,KWT,2019,479.99859619140625,58137.5234375,55319.78125
Kuwait,KWT,2020,84.02021026611328,53013.11328125,51855.2890625
Kuwait,KWT,2021,173.9341583251953,53483.9765625,57895.21484375
Latvia,LVA,1985,3271.66015625,26322.59765625,8177.80078125
Latvia,LVA,1986,4094.575439453125,21970.39453125,8481.5576171875
Latvia,LVA,1987,3713.8525390625,17691.423828125,8738.4921875
Latvia,LVA,1988,3695.410400390625,15725.9169921875,9328.9794921875
Latvia,LVA,1989,3001.861328125,15637.06640625,9279.57421875
Latvia,LVA,1990,3092.519775390625,14729.580078125,9640.1220703125
Latvia,LVA,1991,2726.23291015625,14364.140625,9331.353515625
Latvia,LVA,1992,2424.7529296875,11108.15625,5388.962890625
Latvia,LVA,1993,2248.404052734375,10072.716796875,3418.964111328125
Latvia,LVA,1994,1717.3189697265625,9691.6435546875,3471.420166015625
Latvia,LVA,1995,1238.814208984375,8844.2783203125,4221.82177734375
Latvia,LVA,1996,1175.2772216796875,9417.1337890625,3915.32958984375
Latvia,LVA,1997,1060.931396484375,8448.23828125,3956.06103515625
Latvia,LVA,1998,789.992431640625,8144.365234375,4516.83154296875
Latvia,LVA,1999,616.2515258789062,7656.41796875,4366.3798828125
Latvia,LVA,2000,641.9512329101562,6349.92529296875,5341.09033203125
Latvia,LVA,2001,605.4905395507812,7485.02490234375,5613.41064453125
Latvia,LVA,2002,493.61468505859375,7515.125,6467.5712890625
Latvia,LVA,2003,447.880859375,7673.20703125,6507.525390625
Latvia,LVA,2004,342.94110107421875,8333.0390625,7267.5556640625
Latvia,LVA,2005,417.7924499511719,8927.484375,7144.3232421875
Latvia,LVA,2006,453.1651611328125,8505.8935546875,7473.2451171875
Latvia,LVA,2007,567.1908569335938,9352.6953125,7319.5341796875
Latvia,LVA,2008,568.84619140625,9293.7119140625,7257.458984375
Latvia,LVA,2009,464.70465087890625,8570.978515625,6738.0654296875
Latvia,LVA,2010,600.4761962890625,9787.6865234375,8133.7060546875
Latvia,LVA,2011,616.6060180664062,9094.6552734375,7250.8544921875
Latvia,LVA,2012,498.58489990234375,9189.787109375,6897.89892578125
Latvia,LVA,2013,425.9698181152344,9397.103515625,6876.51318359375
Latvia,LVA,2014,343.62591552734375,9559.3310546875,6252.4736328125
Latvia,LVA,2015,269.198486328125,10157.37109375,6379.16552734375
Latvia,LVA,2016,241.52279663085938,10602.8486328125,6683.943359375
Latvia,LVA,2017,238.42996215820312,10957.4541015625,6131.87060546875
Latvia,LVA,2018,289.474365234375,9891.3447265625,7112.212890625
Latvia,LVA,2019,243.97662353515625,11473.912109375,6880.26416015625
Latvia,LVA,2020,141.81407165527344,10102.9111328125,5689.67431640625
Latvia,LVA,2021,199.34288024902344,10367.9560546875,6207.2353515625
Lithuania,LTU,1985,2654.86865234375,28739.6015625,11450.6826171875
Lithuania,LTU,1986,3062.61572265625,23835.60546875,11373.880859375
Lithuania,LTU,1987,2987.131103515625,25916.212890625,11770.7197265625
Lithuania,LTU,1988,2985.67724609375,24707.361328125,12167.30078125
Lithuania,LTU,1989,2771.361083984375,25183.056640625,12828.232421875
Lithuania,LTU,1990,2508.481689453125,23984.115234375,14722.3818359375
Lithuania,LTU,1991,2800.673095703125,26371.533203125,15234.478515625
Lithuania,LTU,1992,1315.9066162109375,13894.5009765625,8725.41015625
Lithuania,LTU,1993,1172.298095703125,12144.51953125,4741.47119140625
Lithuania,LTU,1994,979.0619506835938,11326.4580078125,5517.740234375
Lithuania,LTU,1995,786.9616088867188,10338.8095703125,6506.38232421875
Lithuania,LTU,1996,727.7310180664062,10798.0380859375,7000.0947265625
Lithuania,LTU,1997,592.235107421875,10767.2060546875,6505.16455078125
Lithuania,LTU,1998,520.1398315429688,12437.6923828125,5737.5673828125
Lithuania,LTU,1999,447.182373046875,10315.611328125,5974.1845703125
Lithuania,LTU,2000,306.5383605957031,8013.1455078125,6855.765625
Lithuania,LTU,2001,280.5698547363281,9301.5048828125,7187.34326171875
Lithuania,LTU,2002,456.11456298828125,8683.3271484375,7327.54296875
Lithuania,LTU,2003,594.3810424804688,8389.7900390625,8019.205078125
Lithuania,LTU,2004,580.2730712890625,9079.2548828125,8077.73095703125
Lithuania,LTU,2005,642.6607055664062,9797.2861328125,8613.6708984375
Lithuania,LTU,2006,883.693359375,9978.845703125,8641.5361328125
Lithuania,LTU,2007,890.3649291992188,9960.708984375,10320.73828125
Lithuania,LTU,2008,766.3158569335938,10999.3994140625,9397.052734375
Lithuania,LTU,2009,617.986083984375,9565.2353515625,8010.6865234375
Lithuania,LTU,2010,770.6609497070312,9995.0517578125,9277.71484375
Lithuania,LTU,2011,904.102294921875,9788.2880859375,10254.791015625
Lithuania,LTU,2012,892.4237670898438,10151.55859375,10137.4296875
Lithuania,LTU,2013,1039.339111328125,9985.255859375,8365.7333984375
Lithuania,LTU,2014,890.4010620117188,9907.5068359375,8082.49267578125
Lithuania,LTU,2015,723.5349731445312,10977.806640625,8198.73828125
Lithuania,LTU,2016,743.7905883789062,12111.41015625,7412.43896484375
Lithuania,LTU,2017,809.6884155273438,12792.3115234375,7833.24365234375
Lithuania,LTU,2018,877.6668701171875,13707.69921875,7991.685546875
Lithuania,LTU,2019,836.5447998046875,13894.8486328125,7816.82763671875
Lithuania,LTU,2020,661.7540283203125,13258.4228515625,8670.9462890625
Lithuania,LTU,2021,788.162841796875,14012.9970703125,8283.63671875
Lower-middle-income countries,,1965,406.430908203125,478.2354431152344,34.54946517944336
Lower-middle-income countries,,1966,394.608642578125,524.5940551757812,36.431396484375
Lower-middle-income countries,,1967,392.8393249511719,536.048583984375,39.87333679199219
Lower-middle-income countries,,1968,397.9021911621094,572.39697265625,42.179290771484375
Lower-middle-income countries,,1969,411.3445129394531,600.7020874023438,54.111778259277344
Lower-middle-income countries,,1970,381.9394836425781,629.3190307617188,67.66966247558594
Lower-middle-income countries,,1971,375.1593322753906,650.6150512695312,71.41423797607422
Lower-middle-income countries,,1972,383.3568115234375,674.3047485351562,75.86141967773438
Lower-middle-income countries,,1973,375.69232177734375,722.440185546875,84.60765838623047
Lower-middle-income countries,,1974,414.5250244140625,714.2315673828125,92.71463012695312
Lower-middle-income countries,,1975,445.0631408691406,759.0484008789062,106.38946533203125
Lower-middle-income countries,,1976,449.7785339355469,785.03955078125,117.34356689453125
Lower-middle-income countries,,1977,461.3614807128906,852.3880615234375,139.25218200683594
Lower-middle-income countries,,1978,432.861328125,877.568359375,152.18942260742188
Lower-middle-income countries,,1979,450.989013671875,922.7598266601562,192.47145080566406
Lower-middle-income countries,,1980,457.8565673828125,918.9173583984375,208.98779296875
Lower-middle-income countries,,1981,500.69427490234375,940.679931640625,237.51742553710938
Lower-middle-income countries,,1982,494.95733642578125,972.3067626953125,263.03753662109375
Lower-middle-income countries,,1983,510.6724853515625,1029.2664794921875,291.1073913574219
Lower-middle-income countries,,1984,521.5950317382812,1061.775634765625,297.89508056640625
Lower-middle-income countries,,1985,1100.0499267578125,1575.4654541015625,964.1284790039062
Lower-middle-income countries,,1986,1112.7098388671875,1546.611083984375,990.072021484375
Lower-middle-income countries,,1987,1139.6474609375,1577.2650146484375,1014.012939453125
Lower-middle-income countries,,1988,1125.5670166015625,1556.5966796875,1053.02685546875
Lower-middle-income countries,,1989,1109.5872802734375,1580.6876220703125,1079.4769287109375
Lower-middle-income countries,,1990,1195.69970703125,1645.8057861328125,1240.1192626953125
Lower-middle-income countries,,1991,1158.3140869140625,1623.537841796875,1231.2852783203125
Lower-middle-income countries,,1992,1168.4630126953125,1530.3013916015625,1168.687255859375
Lower-middle-income countries,,1993,1130.0108642578125,1492.3079833984375,1062.5538330078125
Lower-middle-income countries,,1994,1061.902587890625,1487.6416015625,1073.162353515625
Lower-middle-income countries,,1995,1088.5316162109375,1545.9901123046875,1090.115478515625
Lower-middle-income countries,,1996,1035.1695556640625,1546.013427734375,1176.38525390625
Lower-middle-income countries,,1997,1059.18896484375,1619.3544921875,1133.8505859375
Lower-middle-income countries,,1998,1075.4185791015625,1608.2208251953125,1132.86669921875
Lower-middle-income countries,,1999,1057.6480712890625,1630.1571044921875,1233.2452392578125
Lower-middle-income countries,,2000,1110.0447998046875,1651.2001953125,1258.1429443359375
Lower-middle-income countries,,2001,1114.387451171875,1646.7542724609375,1292.5452880859375
Lower-middle-income countries,,2002,1136.07470703125,1638.191162109375,1357.0447998046875
Lower-middle-income countries,,2003,1192.3541259765625,1628.7464599609375,1387.632568359375
Lower-middle-income countries,,2004,1223.284423828125,1684.1558837890625,1448.2662353515625
Lower-middle-income countries,,2005,1307.1845703125,1692.159423828125,1486.3197021484375
Lower-middle-income countries,,2006,1342.7105712890625,1719.84130859375,1509.348876953125
Lower-middle-income countries,,2007,1456.310302734375,1782.522216796875,1548.3450927734375
Lower-middle-income countries,,2008,1523.4501953125,1812.688232421875,1571.6312255859375
Lower-middle-income countries,,2009,1563.0709228515625,1821.5653076171875,1593.4888916015625
Lower-middle-income countries,,2010,1617.8929443359375,1819.608154296875,1676.44091796875
Lower-middle-income countries,,2011,1708.5438232421875,1858.2266845703125,1717.2882080078125
Lower-middle-income countries,,2012,1808.125,1900.3709716796875,1689.915771484375
Lower-middle-income countries,,2013,1844.84326171875,1899.9178466796875,1640.502685546875
Lower-middle-income countries,,2014,1965.492431640625,1880.204345703125,1666.5162353515625
Lower-middle-income countries,,2015,1979.2083740234375,1893.6839599609375,1665.9874267578125
Lower-middle-income countries,,2016,2021.5484619140625,1961.5283203125,1698.4373779296875
Lower-middle-income countries,,2017,2048.537353515625,1992.4405517578125,1734.5174560546875
Lower-middle-income countries,,2018,2228.05810546875,1999.5989990234375,1787.376708984375
Lower-middle-income countries,,2019,2301.193603515625,1993.0438232421875,1793.6451416015625
Lower-middle-income countries,,2020,2152.955322265625,1771.57763671875,1777.074951171875
Lower-middle-income countries,,2021,2358.68017578125,1821.9796142578125,1801.0703125
Luxembourg,LUX,1965,96063.0390625,29780.6015625,0
Luxembourg,LUX,1966,86148.40625,33660.64453125,0
Luxembourg,LUX,1967,80284.765625,36974.2265625,0
Luxembourg,LUX,1968,85645.2265625,40620.7734375,0
Luxembourg,LUX,1969,90516.5703125,44745.1796875,86.64920806884766
Luxembourg,LUX,1970,92236.2109375,47172.83203125,214.7676239013672
Luxembourg,LUX,1971,84365.6875,48742.5625,428.18341064453125
Luxembourg,LUX,1972,82339.171875,50758.3515625,3396.9580078125
Luxembourg,LUX,1973,80867.34375,55905.15625,6733.9345703125
Luxembourg,LUX,1974,85472.3359375,49844.06640625,8971.1171875
Luxembourg,LUX,1975,64480.421875,44104,10304.208984375
Luxembourg,LUX,1976,59284.078125,47416.796875,11712.650390625
Luxembourg,LUX,1977,50756.08984375,46334.390625,12246.77734375
Luxembourg,LUX,1978,53347.64453125,46388.5234375,13392.47265625
Luxembourg,LUX,1979,58961.51171875,42793.12109375,13934.95703125
Luxembourg,LUX,1980,58289.28125,35677.24609375,12223.6083984375
Luxembourg,LUX,1981,46787.42578125,34217.734375,9440.380859375
Luxembourg,LUX,1982,43048,33816.9453125,7826.61962890625
Luxembourg,LUX,1983,39480.76171875,32188.708984375,7421.1484375
Luxembourg,LUX,1984,44886.1875,32201.884765625,8011.9853515625
Luxembourg,LUX,1985,44420.59765625,34119.61328125,8748.9208984375
Luxembourg,LUX,1986,39284.87109375,36986.64453125,8508.80078125
Luxembourg,LUX,1987,28119.404296875,41652.48828125,9632.998046875
Luxembourg,LUX,1988,28440.990234375,42408.43359375,9944.6572265625
Luxembourg,LUX,1989,34898.125,46163.69921875,11201.9970703125
Luxembourg,LUX,1990,33521.01171875,50094.86328125,13048.029296875
Luxembourg,LUX,1991,31507.5234375,57675.12109375,13405.9912109375
Luxembourg,LUX,1992,29298.078125,58592.046875,13792.484375
Luxembourg,LUX,1993,29859.58984375,57630.21484375,14129.529296875
Luxembourg,LUX,1994,25387.83984375,56760.57421875,14035.6904296875
Luxembourg,LUX,1995,14079.267578125,52458.96875,15815.2421875
Luxembourg,LUX,1996,13079.5673828125,53566.61328125,17104.138671875
Luxembourg,LUX,1997,8180.17578125,55143.00390625,17276.732421875
Luxembourg,LUX,1998,2684.719970703125,56574.5546875,17205.111328125
Luxembourg,LUX,1999,2680.5498046875,59683.82421875,17621.408203125
Luxembourg,LUX,2000,2925.4609375,63312.1328125,17903.333984375
Luxembourg,LUX,2001,3128.126708984375,66586.0390625,19717.306640625
Luxembourg,LUX,2002,1931.6630859375,67313.484375,27961.447265625
Luxembourg,LUX,2003,1471.569580078125,71687.078125,28077.40234375
Luxembourg,LUX,2004,2046.3477783203125,80499.3671875,30782.03125
Luxembourg,LUX,2005,1971.152099609375,81591.828125,29879.01171875
Luxembourg,LUX,2006,2312.95654296875,76291.8671875,30732.328125
Luxembourg,LUX,2007,1919.8974609375,72802.2578125,28123.931640625
Luxembourg,LUX,2008,1794.564453125,71794.59375,26193.02734375
Luxembourg,LUX,2009,1566.9495849609375,65705.296875,26056.39453125
Luxembourg,LUX,2010,1534.2100830078125,67272.8515625,27400.232421875
Luxembourg,LUX,2011,1307.8687744140625,67184.1796875,23117.654296875
Luxembourg,LUX,2012,1176.4627685546875,63431.1015625,23026.478515625
Luxembourg,LUX,2013,1026.7677001953125,61030.35546875,19075.650390625
Luxembourg,LUX,2014,1119.8115234375,57559.28515625,17683.845703125
Luxembourg,LUX,2015,1008.311767578125,55325.88671875,15779.2353515625
Luxembourg,LUX,2016,1022.5282592773438,54055.55078125,14237.013671875
Luxembourg,LUX,2017,925.7411499023438,55372.25390625,13618.7734375
Luxembourg,LUX,2018,803.7628173828125,57392.20703125,13157.982421875
Luxembourg,LUX,2019,864.2838745117188,56934.91796875,12920.578125
Luxembourg,LUX,2020,714.2135620117188,45399.73828125,11542.5537109375
Luxembourg,LUX,2021,620.339599609375,46156.5390625,12172.1533203125
Malaysia,MYS,1965,18.31196403503418,3272.55712890625,0
Malaysia,MYS,1966,23.75873565673828,3676.54296875,0
Malaysia,MYS,1967,13.89165210723877,3863.9716796875,0
Malaysia,MYS,1968,13.552167892456055,3882.87158203125,0
Malaysia,MYS,1969,16.5364933013916,4119.83447265625,0
Malaysia,MYS,1970,17.223041534423828,3743.12744140625,7.535080432891846
Malaysia,MYS,1971,43.10353469848633,4071.765380859375,74.91526794433594
Malaysia,MYS,1972,106.80770111083984,4352.57421875,102.47930908203125
Malaysia,MYS,1973,99.3190689086914,4523.45703125,100.10698699951172
Malaysia,MYS,1974,96.98931121826172,4404.22314453125,203.79331970214844
Malaysia,MYS,1975,8.606181144714355,4496.01904296875,239.7799835205078
Malaysia,MYS,1976,9.327363967895508,4921.01611328125,278.4376220703125
Malaysia,MYS,1977,10.002100944519043,5759.93896484375,248.37100219726562
Malaysia,MYS,1978,21.26979637145996,6005.77783203125,1791.09423828125
Malaysia,MYS,1979,29.377336502075195,6549.91845703125,2173.058837890625
Malaysia,MYS,1980,42.14350128173828,6946.47265625,1885.500244140625
Malaysia,MYS,1981,76.5236587524414,7309.7783203125,1547.752685546875
Malaysia,MYS,1982,68.31147003173828,7407.05126953125,1903.0771484375
Malaysia,MYS,1983,173.4364776611328,7734.3935546875,2604.6865234375
Malaysia,MYS,1984,182.95912170410156,7415.83740234375,3147.815673828125
Malaysia,MYS,1985,237.83499145507812,7106.125,2960.635498046875
Malaysia,MYS,1986,171.7997589111328,6360.97607421875,4466.7939453125
Malaysia,MYS,1987,230.17848205566406,6328.08154296875,4326.93310546875
Malaysia,MYS,1988,177.6357879638672,6562.30810546875,4284.4384765625
